0,02099; 3,32214
0,02357; 3,50081
0,02471; 3,85417
0,02657; 4,11100
0,02843; 4,39477
0,03029; 4,67976
0,03215; 4,91822
0,03364; 5,14756
0,03512; 5,36221
0,03661; 5,58788
0,03847; 5,84165
0,03959; 6,03737
0,04108; 6,26671
0,04309; 6,59147
0,04555; 6,90882
0,04703; 7,11061
0,04852; 7,33995
0,05038; 7,57842
0,05224; 7,82606
0,05372; 8,03704
0,05521; 8,26638
0,05670; 8,48653
0,05856; 8,72806
0,05968; 8,94261
0,06179; 9,22343
0,06341; 9,53233
0,06489; 9,72494
0,06638; 9,94510
0,06787; 10,18362
0,06936; 10,36705
0,07085; 10,61475
0,07271; 10,88689
0,07509; 11,17425
0,07680; 11,45865
0,07829; 11,67881
0,07978; 11,92651
0,08196; 12,22422
0,08425; 12,60075
0,08574; 12,79796
0,08722; 13,01811
0,08933; 13,27797
0,09020; 13,46761
0,09169; 13,68776
0,09318; 13,93547
0,09467; 14,12808
0,09616; 14,33905
0,09765; 14,60512
0,09914; 14,80385
0,10100; 15,08211
0,10286; 15,35042
0,10397; 15,50406
0,10510; 15,77018
0,10660; 16,04543
0,10845; 16,30533
0,11032; 16,59583
0,11181; 16,82516
0,11330; 17,05450
0,11552; 17,27455
0,11776; 17,72416
0,11891; 18,17797
0,11925; 17,95350
0,12298; 18,55898
0,12447; 18,76996
0,12532; 19,18121
0,12558; 18,91671
0,12807; 19,30812
0,12969; 19,65069
0,13156; 19,96874
0,13342; 20,22863
0,13491; 20,47634
0,13640; 20,70568
0,13789; 20,98093
0,14013; 21,32035
0,14161; 21,51296
0,14323; 21,75452
0,14472; 22,01753
0,14609; 22,29280
0,14795; 22,57412
0,14959; 22,79303
0,15131; 23,16435
0,15281; 23,45797
0,15430; 23,67813
0,15579; 23,95338
0,15790; 24,21935
0,15877; 24,41573
0,16027; 24,72404
0,16189; 24,99621
0,16326; 25,24699
0,16476; 25,58652
0,16699; 25,91217
0,16774; 26,09295
0,16924; 26,39391
0,17073; 26,64161
0,17222; 26,88932
0,17372; 27,19212
0,17521; 27,41227
0,17678; 27,70294
0,17858; 28,06067
0,18007; 28,32980
