0,02156; 4,28318
0,02334; 4,56108
0,02476; 4,82111
0,02630; 5,12002
0,02760; 5,35015
0,02937; 5,64036
0,03115; 5,98675
0,03269; 6,26770
0,03399; 6,51579
0,03541; 6,75786
0,03683; 6,98197
0,03901; 7,28798
0,04003; 7,58275
0,04180; 7,85167
0,04358; 8,13854
0,04500; 8,40755
0,04606; 8,63175
0,04713; 8,78412
0,04812; 8,97303
0,04997; 9,27425
0,05139; 9,53129
0,05245; 9,75250
0,05399; 10,03345
0,05541; 10,28450
0,05727; 10,60556
0,05884; 10,93610
0,06038; 11,18712
0,06180; 11,41422
0,06322; 11,66527
0,06488; 11,96415
0,06602; 12,17385
0,06772; 12,43632
0,06914; 12,68138
0,07021; 12,90858
0,07163; 13,18657
0,07305; 13,38374
0,07447; 13,57643
0,07553; 13,83505
0,07731; 14,13689
0,07908; 14,41479
0,08109; 14,69861
0,08306; 15,03273
0,08441; 15,30235
0,08595; 15,53242
0,08725; 15,77751
0,08902; 16,04044
0,09104; 16,33923
0,09293; 16,69192
0,09447; 16,92498
0,09577; 17,14015
0,09754; 17,59762
0,09754; 17,35519
0,09991; 17,74367
0,10145; 18,03660
0,10287; 18,26071
0,10429; 18,48482
0,10642; 18,69977
0,10678; 18,90919
0,10855; 19,18410
0,10997; 19,39923
0,11175; 19,65617
0,11352; 19,90214
0,11494; 20,22403
0,11672; 20,45104
0,11814; 20,69012
0,12017; 20,96256
0,12133; 21,22805
0,12275; 21,44318
0,12453; 21,70012
0,12630; 21,98101
0,12843; 22,22290
0,12950; 22,50697
0,13127; 22,74296
0,13270; 22,98503
0,13447; 23,25395
0,13613; 23,49975
0,13696; 23,70226
0,13838; 23,90842
0,13991; 24,10856
0,14157; 24,35206
0,14350; 24,65750
0,14565; 24,97506
0,14725; 25,26198
0,14938; 25,55475
0,15045; 25,76848
0,15222; 26,03889
0,15364; 26,27797
0,15506; 26,54698
0,15613; 26,75023
0,15762; 27,01563
0,15968; 27,31500
0,16166; 27,60054
0,16358; 27,93356
0,16465; 28,12184
