0,00508; 1,80484
0,00560; 2,11237
0,00685; 2,44888
0,00775; 2,84359
0,00852; 3,14956
0,00928; 3,39738
0,01011; 3,63110
0,01142; 4,02147
0,01231; 4,37946
0,01270; 4,57223
0,01383; 4,82917
0,01471; 5,09228
0,01572; 5,40739
0,01686; 5,80207
0,01775; 6,09578
0,01852; 6,42868
0,01952; 6,70156
0,02066; 7,02278
0,02143; 7,36242
0,02218; 7,55514
0,02306; 7,83354
0,02432; 8,13332
0,02522; 8,53722
0,02597; 8,76667
0,02710; 9,06493
0,02763; 9,38165
0,02902; 9,80843
0,03053; 10,23703
0,03142; 10,58706
0,03243; 10,85014
0,03586; 12,10764
0,03723; 12,40433
0,03775; 12,68585
0,03880; 12,91856
0,03926; 13,08966
0,03965; 13,30998
0,04053; 13,57920
0,04179; 13,89122
0,04332; 14,46031
0,04457; 14,81518
0,04496; 15,01714
0,04646; 15,31994
0,04685; 15,53924
0,04725; 15,86159
0,04801; 16,09104
0,04889; 16,33272
0,05016; 16,74880
0,05105; 17,10985
0,05181; 17,35766
0,05257; 17,59630
0,05340; 17,85830
0,05483; 18,20200
0,05560; 18,51410
0,05636; 18,80231
0,05712; 19,07400
0,05825; 19,34013
0,05975; 19,68782
0,06090; 20,16616
0,06204; 20,48738
0,06280; 20,74438
0,06431; 21,22164
0,06582; 21,60708
0,06634; 21,85595
0,06699; 22,26805
0,06775; 22,53423
0,06851; 22,75450
0,06927; 23,00231
0,07015; 23,22869
0,07126; 23,54335
0,07230; 23,92012
0,07306; 24,17711
0,07394; 24,39124
0,07470; 24,70945
0,07571; 25,02151
0,07647; 25,22749
0,07686; 25,48965
0,07763; 25,79256
0,07851; 26,06790
0,07977; 26,38604
0,08028; 26,63695
0,08119; 26,85573
0,08218; 27,22435
0,08306; 27,48745
0,08382; 27,77506
0,08484; 28,17078
