0,03045; 4,16650
0,03123; 4,31448
0,03243; 4,51311
0,03384; 4,67299
0,03530; 4,84182
0,03671; 5,01349
0,03902; 5,31982
0,04020; 5,49923
0,04160; 5,66765
0,04323; 5,86292
0,04476; 6,04599
0,04602; 6,21197
0,04743; 6,40297
0,04913; 6,57688
0,05059; 6,76401
0,05180; 6,91250
0,05301; 7,06709
0,05447; 7,23795
0,05593; 7,41492
0,05738; 7,58578
0,05884; 7,75664
0,06030; 7,90513
0,06151; 8,04751
0,06273; 8,19600
0,06410; 8,36483
0,06608; 8,58597
0,06638; 8,51128
0,06783; 8,79605
0,06929; 8,96284
0,07099; 9,14184
0,07245; 9,30660
0,07390; 9,46119
0,07536; 9,62392
0,07682; 9,79478
0,07828; 9,95750
0,07973; 10,12023
0,08119; 10,27685
0,08265; 10,43754
0,08448; 10,61685
0,08595; 10,75147
0,08751; 10,95623
0,08897; 11,11692
0,09023; 11,25971
0,09182; 11,41593
0,09335; 11,58476
0,09480; 11,73528
0,09626; 11,88580
0,09772; 12,04853
0,09898; 12,18481
0,10092; 12,35044
0,10259; 12,51840
0,10404; 12,70580
0,10551; 12,70960
0,10641; 12,88569
0,10818; 13,06200
0,10988; 13,22219
0,11134; 13,37352
0,11280; 13,51509
0,11426; 13,66155
0,11579; 13,80800
0,11760; 13,97363
0,11934; 14,15321
0,12086; 14,31012
0,12253; 14,46907
0,12399; 14,65010
0,12664; 14,83840
0,12779; 14,98695
0,12983; 15,14072
0,13154; 15,28778
0,13305; 15,42875
0,13491; 15,59507
0,13640; 15,74443
0,13790; 15,89495
0,13981; 16,06429
0,14151; 16,23261
0,14419; 16,45087
0,14687; 16,68824
0,14840; 16,84341
0,15028; 17,01776
0,15747; 17,65510
0,15977; 17,84563
0,16172; 17,99412
0,16294; 18,13904
0,16523; 18,29051
0,16919; 18,64095
0,17115; 18,79263
0,17317; 18,97047
0,17487; 19,14438
0,17682; 19,28778
0,17908; 19,43249
0,18121; 19,59900
0,18186; 19,73760
0,18455; 19,89190
0,18639; 20,05143
0,18807; 20,21044
0,19028; 20,36788
0,19216; 20,52450
0,19362; 20,67421
0,19574; 20,82554
0,19752; 20,97199
0,19972; 21,13065
0,20037; 21,27362
0,20281; 21,40961
0,20458; 21,57306
0,20629; 21,73070
0,20824; 21,89190
0,21027; 22,05819
0,21220; 22,21510
0,21424; 22,38906
0,21603; 22,55857
0,21793; 22,71967
0,22017; 22,90945
0,22187; 23,06709
0,22340; 23,20889
0,22514; 23,36580
0,22723; 23,52679
0,22876; 23,67440
0,23064; 23,83088
0,23251; 24,00566
0,23448; 24,19274
0,23701; 24,37825
0,23898; 24,56881
0,24086; 24,74316
0,24287; 24,92318
0,24475; 25,09709
0,24691; 25,26795
0,24816; 25,41684
0,25006; 25,59991
0,25266; 25,80342
0,25428; 25,98104
0,25595; 26,15399
0,25810; 26,32799
0,25935; 26,47375
0,26081; 26,61857
0,26227; 26,76340
0,26373; 26,93019
0,26470; 27,09099
0,26706; 27,27471
0,26835; 27,41532
0,26956; 27,55628
0,27082; 27,71860
0,27283; 27,94982
0,27540; 28,17260
