0,02653; 2,88116
0,02973; 3,17216
0,03222; 3,43042
0,03435; 3,62142
0,03704; 3,85299
0,03932; 4,12298
0,04180; 4,34532
0,04429; 4,59460
0,04677; 4,81993
0,04961; 5,10204
0,05281; 5,33019
0,05387; 5,49782
0,05671; 5,74222
0,05955; 5,97944
0,06239; 6,24359
0,06488; 6,46294
0,06737; 6,67780
0,07092; 6,91932
0,07305; 7,14774
0,07553; 7,37008
0,07802; 7,59991
0,08086; 7,82365
0,08370; 8,05638
0,08618; 8,24131
0,08902; 8,48457
0,09222; 8,74558
0,09506; 8,97382
0,09790; 9,19756
0,10074; 9,43029
0,10358; 9,66750
0,10642; 9,89125
0,10926; 10,11500
0,11210; 10,34324
0,11494; 10,56698
0,11778; 10,78175
0,12027; 10,96219
0,12341; 11,14472
0,12630; 11,44850
0,12914; 11,65429
0,13198; 11,87355
0,13518; 12,11965
0,13873; 12,38200
0,14193; 12,61177
0,14477; 12,82653
0,14761; 13,04579
0,15045; 13,28750
0,15293; 13,46794
0,15648; 13,69629
0,15968; 13,95855
0,16252; 14,19577
0,16536; 14,42850
0,16820; 14,63728
0,17104; 14,82885
0,17353; 15,03698
0,17708; 15,34135
0,18134; 15,68146
0,18418; 15,89803
0,18737; 16,13784
0,19045; 16,40044
0,19341; 16,64211
0,19572; 16,84415
0,19824; 17,03116
0,20087; 17,28819
0,20335; 17,50155
0,20548; 17,71650
0,20761; 17,90152
0,21045; 18,14323
0,21223; 18,29990
0,21400; 18,52841
0,21613; 18,74337
0,21826; 18,96430
0,22039; 19,16728
0,22252; 19,38223
0,22496; 19,62361
0,22749; 19,92569
0,22962; 20,19451
0,23175; 20,40946
0,23388; 20,65434
0,23613; 20,91416
0,23779; 21,13522
0,23921; 21,35035
0,24099; 21,57437
0,24276; 21,78941
0,24454; 22,04636
0,24690; 22,29118
0,24809; 22,50996
0,24986; 22,73937
0,25128; 22,95451
0,25270; 23,16066
0,25412; 23,38477
0,25554; 23,61786
0,25685; 23,85637
0,25909; 24,14672
0,26051; 24,36185
0,26205; 24,63981
0,26371; 24,89080
0,26548; 25,20192
0,26702; 25,49454
0,26868; 25,77396
0,26986; 26,03854
0,27128; 26,30755
0,27223; 26,48689
0,27365; 26,72731
0,27483; 27,07285
0,27625; 27,35384
0,27818; 27,80753
0,27969; 28,16407
