0,04296; 5,09811
0,04463; 5,23073
0,04604; 5,36254
0,04794; 5,56757
0,04871; 5,76935
0,05090; 5,91174
0,05212; 6,05575
0,05401; 6,24980
0,05553; 6,24614
0,05625; 6,46297
0,05837; 6,64575
0,05990; 6,81283
0,06136; 6,95725
0,06282; 7,10370
0,06428; 7,25016
0,06574; 7,39254
0,06720; 7,54103
0,06866; 7,68138
0,07020; 7,83597
0,07206; 7,99869
0,07436; 8,23146
0,07597; 8,24278
0,07718; 8,46551
0,07888; 8,63332
0,08034; 8,77774
0,08188; 8,91606
0,08354; 9,06920
0,08545; 9,22829
0,08740; 9,41288
0,08910; 9,57103
0,09056; 9,70528
0,09209; 9,85551
0,09411; 10,03334
0,09542; 10,17871
0,09689; 10,19549
0,09802; 10,36906
0,10002; 10,53373
0,10155; 10,68018
0,10346; 10,83927
0,10541; 11,00556
0,10736; 11,17032
0,10913; 11,32527
0,11125; 11,50289
0,11320; 11,67222
0,11491; 11,82478
0,11680; 12,00541
0,11833; 11,98954
0,11922; 12,17086
0,12152; 12,34835
0,12343; 12,50060
0,12521; 12,64858
0,12723; 12,80898
0,12910; 12,95892
0,13106; 13,12252
0,13359; 13,26965
0,13562; 13,44187
0,13756; 13,59646
0,13878; 13,73782
0,14025; 13,72257
0,14138; 13,88122
0,14366; 14,05819
0,14569; 14,22498
0,14796; 14,37144
0,14971; 14,51934
0,15207; 14,68061
0,15370; 14,82585
0,15576; 14,97149
0,15755; 15,11997
0,15988; 15,24115
0,16121; 15,36254
0,16268; 15,30914
0,16355; 15,52394
0,16395; 15,73955
0,16527; 15,66307
0,16706; 15,78105
0,16778; 15,96004
0,16949; 16,03734
0,17063; 16,02920
0,17168; 16,25498
0,17279; 16,17871
0,17474; 16,30990
0,17485; 16,42788
0,17710; 16,48077
0,17851; 16,59671
0,17936; 16,76147
0,18094; 16,91402
0,18193; 16,80174
0,18468; 16,96023
0,18551; 17,11017
0,18786; 17,21507
0,19017; 17,35949
0,19232; 17,50594
0,19412; 17,64324
0,19632; 17,79640
0,19875; 17,95506
0,20144; 18,12430
0,20314; 18,25990
0,20565; 18,39839
0,20790; 18,57230
0,21005; 18,73655
0,21212; 18,87283
0,21436; 19,03881
0,21670; 19,18527
0,21875; 19,33172
0,22133; 19,48480
0,22265; 19,60968
0,22509; 19,73237
0,22685; 19,88092
0,22899; 20,02412
0,23102; 20,18074
0,23362; 20,36177
0,23533; 20,49195
0,23720; 20,63434
0,23947; 20,78689
0,24069; 20,91799
0,24302; 21,03573
0,24536; 21,23875
0,24711; 21,38288
0,24897; 21,53340
0,25111; 21,69968
0,25312; 21,86902
0,25457; 22,01242
0,25691; 22,17151
0,25823; 22,31601
0,25970; 22,29821
0,26067; 22,47314
0,26268; 22,65620
0,26456; 22,81690
0,26602; 22,96132
0,26789; 23,12201
0,26950; 23,28037
0,27152; 23,44426
0,27283; 23,60510
0,27431; 23,55323
0,27520; 23,77378
0,27697; 23,94835
0,27868; 24,10243
0,28014; 24,24888
0,28167; 24,40492
0,28330; 24,57637
0,28524; 24,80174
0,28696; 24,75537
0,28737; 24,95674
0,28913; 25,16726
0,29084; 25,35135
0,29229; 25,51204
0,29375; 25,67883
0,29501; 25,82935
0,29661; 26,06636
0,29692; 25,96971
0,29813; 26,08565
0,29903; 26,27046
0,30055; 26,46154
0,30181; 26,62752
0,30340; 26,81094
0,30468; 26,99793
0,30581; 27,15760
0,30770; 27,38442
0,30909; 27,62585
0,30931; 27,36711
0,31045; 27,79671
0,31151; 27,97001
0,31243; 28,08717
