0,02973; 3,80968
0,03222; 4,08889
0,03435; 4,31581
0,03648; 4,54273
0,03861; 4,81156
0,04038; 5,02361
0,04251; 5,23586
0,04429; 5,46856
0,04642; 5,68950
0,04997; 6,08966
0,05210; 6,33454
0,05423; 6,59139
0,05636; 6,77641
0,05813; 6,98906
0,06062; 7,27814
0,06275; 7,49309
0,06488; 7,73199
0,06701; 7,94095
0,06914; 8,14992
0,07127; 8,36487
0,07364; 8,60670
0,07624; 8,90234
0,07837; 9,11729
0,08050; 9,33224
0,08263; 9,55916
0,08476; 9,78608
0,08772; 10,02776
0,08902; 10,22796
0,09115; 10,46087
0,09328; 10,69378
0,09541; 10,91471
0,09754; 11,10572
0,09968; 11,33863
0,10216; 11,56785
0,10465; 11,84616
0,10678; 12,06112
0,10891; 12,25811
0,11104; 12,47904
0,11317; 12,67604
0,11613; 12,91173
0,11814; 13,16562
0,12027; 13,38057
0,12240; 13,58953
0,12453; 13,79251
0,12666; 14,00147
0,12950; 14,24078
0,13163; 14,44316
0,13376; 14,67607
0,13625; 14,89393
0,13838; 15,10888
0,14157; 15,42232
0,14427; 15,63713
0,14690; 15,94174
0,14903; 16,13873
0,15175; 16,36550
0,15471; 16,66704
0,15705; 16,87439
0,15932; 17,12379
0,16145; 17,32677
0,16358; 17,52974
0,16571; 17,75068
0,16820; 17,96554
0,16962; 18,18606
0,17317; 18,47158
0,17566; 18,71188
0,17779; 18,95676
0,18105; 19,20135
0,18181; 19,36877
0,18418; 19,60760
0,18631; 19,80459
0,18844; 20,06145
0,19092; 20,31222
0,19317; 20,53911
0,19554; 20,82584
0,19767; 21,05875
0,19944; 21,25284
0,20158; 21,48126
0,20335; 21,68822
0,20548; 21,95465
0,20761; 22,19354
0,20974; 22,45040
0,21223; 22,73110
0,21412; 22,95210
0,21613; 23,25687
0,21826; 23,52570
0,22004; 23,75271
0,22181; 23,96775
0,22352; 24,18281
0,22536; 24,45171
0,22714; 24,70267
0,22891; 24,95962
0,23140; 25,26277
0,23246; 25,43759
0,23424; 25,71548
0,23578; 25,93957
0,23720; 26,14871
0,23886; 26,40569
0,23999; 26,61611
0,24134; 26,88094
0,24276; 27,11403
0,24454; 27,38594
0,24596; 27,59868
0,24702; 27,84025
0,24856; 28,06732
0,24951; 28,27060
